country,area,location,latitude,longitude,match_type
ENGLAND,Devon,Teignmouth,50.545885663,-3.495666542,location
USA,Florida,"McArthur Beach, Singer Island, Palm Beach Shores",26.79114,-80.033158,location
AUSTRALIA,Western Australia,Jurien Bay,-30.310011273,115.03630229,location
AUSTRALIA,Victoria,Geelong,-38.152838364,144.353839235,location
MOZAMBIQUE,Bay of Maputo,Xefina Island,-25.92686,32.68518,location
SINGAPORE,Unknown,Singapore,1.2894365,103.8499802,location
USA,New Jersey,"Reeds Bay, Brigantine, Atlantic County",39.4019351,-74.3728551,location
USA,Florida,"Hollywood, Broward County",26.0117574,-80.1390551,location
MEXICO,Veracruz,Mocambo,19.132257015,-96.105533938,location
USA,Puerto Rico,60 miles offshore north of San Juan,18.46633,-66.10572,location
AUSTRALIA,Queensland,"Fingal Beach, near Tweed Heads",-28.2131057,153.5671487,location
USA,Florida,5 miles south of Palm Beach,26.5891406,-80.0388497,location
SOUTH AFRICA,Eastern Cape Province,Gonubie River Mouth,-32.93333,28.03333,location
AUSTRALIA,New South Wales,"Woolgoolga, Coffs Harbour",-30.105997712,153.171138348,location
CHILE,Unknown,"El Panul, 12km south of Coquimbo",-29.986746091368,-71.367260956953,location
GREECE,Thessaly,near Trikerion Island,39.653849801819,22.433352690392,location
AUSTRALIA,South Australia,Carrickalinga Head,-35.40833,138.33333,location
BRITISH WEST INDIES,Grand Turk Island,Long Cay,28.65655,77.10068,location
PHILIPPINES,Western Luzon Island,Manila Bay,14.5822592,120.9748038,location
USA,California,"Portuguese Beach at mouth of Salmon Creek, Sonoma County",38.3428101,-123.0677738,location
AUSTRALIA,Western Australia,"Quinn’s Rocks, south of Yanchep",-31.664096977,115.698254983,location
USA,Hawaii,Maui,20.77024,-156.26816,location
AUSTRALIA,Queensland,"College’s Crossing, 54 miles above mouth of the Brisbane River",-27.326300571359,153.011427555704,location
NEW GUINEA,Western District,Toro Passage,-9.01667,143.37778,location
USA,Florida,"Off Boca Raton Hotel & Club, Boca Raton, Palm Beach County",26.3378599,-80.0714162,location
AUSTRALIA,Queensland,"Off Wynnum in Moreton Bay, near Brisbane",-27.424699205,153.177458123,location
AUSTRALIA,South Australia,Near Port Vincent,-34.768973745,137.830998214,location
JAPAN,Ibaraki Prefecture,Mito,36.36585943,140.47129918,location
AUSTRALIA,New South Wales,Coff’s Harbor,-30.295283477,153.125203484,location
USA,Louisiana,Lake Pontchartrain,30.1855,-90.08291,location
PAPUA NEW GUINEA,Madang Province,Near Madang Town,-5.22152,145.78695,location
USA,Hawaii,"Barber’s Point, O'ahu",21.29626,-158.10623,location
SRI LANKA,Eastern Province,Heda Oya Estuary,8.60614,81.20201,location
Unknown,Caribbean Sea,Between  Cuba  & Costa Rica,10.1681,-85.3806,location
SOUTH AFRICA,KwaZulu-Natal,"Country Club Beach, Durban",-29.82917,31.03639,location
AUSTRALIA,South Australia,Grange,-34.899570517,138.497324046,location
SOUTH AFRICA,KwaZulu-Natal,"North Beach, Durban",-29.8434272,31.0337467,location
AUSTRALIA,Queensland,Off Brisbane,-27.470718612,153.024875611,location
SOUTH AFRICA,KwaZulu-Natal,50 km off St. Lucia,-28.377586376082,32.413332481892,location
CARIBBEAN SEA,Unknown,125 nm north of Aruba,13.75,-72.0,location
USA,Virginia,"At sea, several hundred miles south east of Cape Henry, Virginia",37.049593,-78.570831,location
AUSTRALIA,New South Wales,Manly,-33.797597349,151.28584319,location
ITALY / CROATIA,Unknown,Kralievica,45.259601028,14.596810584,location
AUSTRALIA,New South Wales,Cronulla,-34.053486952,151.152818947,location
USA,Florida,"Melbourne, Brevard County",28.079931,-80.603516,location
USA,Connecticut,Mystic River,41.34982,-71.97035,location
AUSTRALIA,Torres Strait,Deliverance Island,-10.204054749,142.296162731,location
AUSTRALIA,New South Wales,"Bradleys Head, Sydney",-33.846440862011,151.245599041175,location
SOUTH AFRICA,Western Cape Province,"Simon’s Town, False Bay",-34.1934,18.43585,location
USA,Florida,"Englewood Beach, Charlotte County",26.924684,-82.359337,location
USA,Florida,"Gadsden Point, Tampa Bay",27.82225,-82.47315,location
AUSTRALIA,Torres Strait,Near Thursday Island,-10.58257,142.21949,location
MONTENEGRO,Adriatic Sea,Between St. Stjepan and Budva,42.268921482528,18.9005268107,location
SPAIN,Málaga,Ceuta,36.71743,-4.424162,location
USA,Delaware,Delaware Lightship,44.000719,-88.555358,location
USA,Texas,"Rockport, Aransas County",28.041249,-97.042511,location
USA,South Carolina,Small creek near Coles Island,32.46075,-80.83094,location
USA,Florida,"Garden Key, Charlotte County",26.884584500669,-82.242859034912,location
USA,North Carolina,"Davis Shore, east of Beaufor, Carteret Countyt",34.819455795972,-76.668919172569,location
INDONESIA,Nusa Tenggara,Off Rakit Island,-8.6402,117.9865,location
USA,Florida,"Pablo Beach, Jacksonville, Duval County",30.293656696545,-81.434510416602,location
AUSTRALIA,Queensland,Brisbane,-27.470718612,153.024875611,location
USA,Florida,St. John's River,30.40053,-81.40045,location
SOUTH AFRICA,KwaZulu-Natal,"Back Beach, Durban",-29.81691,31.0385825,location
USA,New York,"Woolsey's Point, East River",42.64959,-76.123531,location
INDIA,Bay of Bengal,Madras Harbor,13.0993232,80.2903016,location
AUSTRALIA,Queensland,Bramble Reef,-18.41667,146.7,location
USA,New York,Long Island,40.74482,-73.94875,location
VIETNAM,Unknown,Cohong,22.10007,106.57785,location
USA,New York,"Staten Island, Richmond County",40.643498,-74.076203,location
USA,Florida,"Anna Maria Island, Manatee County",27.5142,-82.71899,location
NEW CALEDONIA,Poum,Twagne,-20.2335655,164.0369627,location
TURKS and CaICOS,Providenciales Island,Grace Bay Beach,21.8040876,-72.1640916,location
USA,Florida,"Marathon, Monroe County",24.71113,-81.09472,location
USA,Florida,"Whale Harbor, Islamorada, Monroe County",24.936408,-80.612472,location
AUSTRALIA,New South Wales,"Hyams Beach, Jervis Bay",-35.11143,150.69475,location
USA,New York,"Jones Beach, Nassau County",40.5966715,-73.5037312,location
BRAZIL,Pernambuco,Cacimba do Padre Beach,-3.8499,-32.4388,location
USA,Florida,"Sombero Key Light, Monroe County",24.7260007,-81.0451222,location
USA,Florida,Canaveral National Seashore,28.858232,-80.7764903,location
USA,Maui,Wailea,20.6917451,-156.4411859,location
BAHAMAS,Lucayan Archipelago,Rose Island,24.68695,-78.01941,location
NEW CALEDONIA,Bélep Islands,Cook Reef,-19.75,163.66667,location
AUSTRALIA,New South Wales,Nambucca,-30.64318,153.00884,location
USA,Florida,"Fort Pierce, St. Lucie County",27.447119,-80.337237,location
AUSTRALIA,Western Australia,"South Point, Gracetown",-33.866709908,114.989080385,location
USA,California,"Drakes Estero, Point Reyes, Marin County",38.0863134,-122.953886,location
AUSTRALIA,New South Wales,Avoca Beach,-33.470895047,151.430842436,location
SOUTH AFRICA,Western Cape Province,Hawston,-34.38634,19.13099,location
NEW ZEALAND,North Island,Off Tutukaka,-35.6093463,174.5249146,location
USA,Florida,"Jacksonvlle, Duval County",30.325968,-81.65676,location
USA,Florida,"Singer Island, Palm Beach County",26.785748,-80.037079,location
AUSTRALIA,Western Australia,"Point Casuarina, Bunbury",-33.31667,115.63333,location
AUSTRALIA,Queensland,Weipa,-12.624960014,141.877709975,location
USA,Florida,"Mayport Naval Station Beach, Duval County",30.378533,-81.410167,location
AUSTRALIA,Queensland,"Kings Beach, Caloundra",-26.80074,153.14466,location
USA,Hawaii,"Makaha, Oahu",21.468004,-158.214988,location
USA,Florida,"Flagler Beach, Flagler County",29.475972,-81.1248531,location
AUSTRALIA,New South Wales,Kingscliff,-28.26463162,153.575020722,location
USA,Florida,"Fort Myers Beach, Lee County",26.452409,-81.953765,location
USA,Florida,"Pepper Park Beach, St. Lucie County",27.495976,-80.300539,location
AUSTRALIA,South Australia,"Middleton Point, Fleurieu Peninsula",-35.39065,138.68357,location
USA,California,Catalina Channel,33.58336,-118.38424,location
AUSTRALIA,Victoria,"Flinders, Mornington Penisula",-38.454765047,144.987693038,location
BRAZIL,Pernambuco,Coral Cove Beach,-8.325217431141,-37.997678124046,location
AUSTRALIA,Victoria,Cape Nelson,-38.43333,141.55,location
AUSTRALIA,New South Wales,Green Island,-35.0152,150.7679,location
USA,Florida,"St. Augustine Beach, St. John's County",29.852015,-81.267319,location
USA,Hawaii,"Spreckelsville, Maui",20.9073269,-156.4066558,location
USA,California,Off Catalina Island,33.38336,-118.41758,location
AUSTRALIA,New South Wales,Broughton Island,-32.61667,152.35,location
AUSTRALIA,New South Wales,Maroubra,-33.942513696,151.241541427,location
REUNION,Saint Gilles,Trois-Roches,-21.05203,55.22571,location
VIETNAM,Binh Dinh Province,Quy Nhon,13.77648,109.22367,location
BAHAMAS,Abaco Islands,Spanish Cay,26.93361,-77.55015,location
AUSTRALIA,New South Wales,"Shelly Beach, near Port Macquarie",-31.45403,152.93144,location
USA,Florida,"Ormond-by-the-Sea, Volusia County",29.3509961,-81.0672686,location
SOUTH AFRICA,Western Cape Province,Struis Bay,-34.80365,20.05474,location
MEXICO,Guerro,Troncones Beach,22.944545833,-104.645476667,location
USA,Florida,"Ponce Inlet,  New Smyrna Beach, Volusia County",29.046454878549,-80.936944644097,location
USA,Florida,"Florida Keys, Monroe County",24.66709,-81.58314,location
USA,Florida,"Alligator Reef off Islamorada, Monroe County",24.85131,-80.61771,location
Sierra Leone,Western Area,"Lumely Beach, Freetown",8.473818533865,-13.282966289886,location
USA,Florida,"Cape San Blas, Gulf County",29.66355,-85.35547,location
USA,Texas,Crystal Beach (east of Galveston),29.458055208526,-94.64036018331,location
USA,North Carolina,"Carolina Beach off Texas Avenue, New Hanover County",34.016360089999,-77.902918933565,location
USA,Florida,"Crescent Beach, Sarasota County",27.249964,-82.537014,location
USA,South Carolina,"North of Apache Pier, Myrtle Beach, Horry County",33.7674227,-78.7862298,location
NEW ZEALAND,North Island,Te Arai Point,-36.1637599,174.6529603,location
AUSTRALIA,Western Australia,Binningup,-33.147444762,115.690910475,location
SOUTH AFRICA,KwaZulu-Natal,Ballito,-29.525930223937,31.205248187882,location
USA,Florida,"Ocean Reef Park, Singer Island, Palm Beach County",26.79372,-80.03288,location
AUSTRALIA,Northern Territory,Nhulunbuy,-12.182102275,136.782561785,location
USA,Florida,"St Augustine Beach, St Johns County",29.852015,-81.267319,location
USA,Florida,"a pier at the end of Caxambas Drive, Marco Island",25.92076900458,-81.697941996017,location
AUSTRALIA,Western Australia,"Honeycombs, 250 km south of Perth",-31.975412491,115.84767255,location
USA,North Carolina,"North Topsail Beach, Onslow County",34.4710769,-77.4666599,location
USA,Texas,Padre Island National Seashore,27.491468,-97.27984,location
USA,Hawaii,"Sandy Beach, Oahu",21.2857744,-157.6723628,location
USA,Alabama,"Gulf Shores, Baldwin County",30.272469,-87.68743,location
BRAZIL,Pernambuco,"Boa Viagem Beach, Recife",-8.12772,-34.89827,location
MOZAMBIQUE,Gaza,"Bilene Bay, 180 km north of Maputo",-25.027763148745,33.175396695778,location
USA,Hawaii,"Ha'ena, Kaua'i",22.2,-159.58333,location
TONGA,Vava’u,Near Tapana Island,-18.71432,-173.99298,location
SOUTH AFRICA,Eastern Cape Province,"Nahoon Beach, East London",-32.9847175,27.9454288,location
USA,Florida,"Treasure Shores Beach, Indian River County",27.799487,-80.416153,location
USA,Hawaii,"Honomuni, Moloka'i",21.09907,-156.79416,location
REUNION,L'Etang-Salé,"Ravine des Sables, Saint Leu",-21.275837866192,55.380385187409,location
USA,Texas,"Mustang Island State Park, Nueces County",27.7856128,-97.0988794,location
AUSTRALIA,Queensland,Fraser Island,-25.392816333,153.03179659,location
USA,California,"Monterey Bay, Monterey County",36.79996,-121.90107,location
USA,Hawaii,"Waialua Beach, Moloka'i",21.0891,-157.02219,location
VANUATU,Malampa Province,Vao Island,-15.8978,167.30905,location
AUSTRALIA,Western Australia,Fourth Beach / Twilgth Beach,-33.8865312,121.8595424,location
USA,North Carolina,New Hanover County,34.181492430764,-77.865604150934,location
USA,California,"Off Shelter Cover (between Fort Bragg & Eureka), Humboldt County",40.028592,-124.072576,location
USA,South Carolina,"Folly Beach, Charleston County",32.655954,-79.941069,location
SOUTH AFRICA,KwaZulu-Natal,Salt Rock,-29.482857859386,31.24669035572,location
IRAN,Unknown,"Ramin, near Ahvaz",31.31901,48.6842,location
USA,California,"Pigeon Point, San Mateo County",37.18127,-122.39471,location
SOUTH AFRICA,Eastern Cape Province,Bonza Bay,-32.97374,27.95776,location
USA,California,"Morro Rock, Morro Bay, San Obispo County",35.3694,-120.8678,location
USA,California,"South Moss Beach, Spanish Bay, Monterey Peninsula",33.7484739,-118.1230117,location
USA,Florida,20 miles from Mayport,30.3927094,-81.4310423,location
AUSTRALIA,Queensland,Bribie Island,-26.95056,153.12418,location
AUSTRALIA,Queensland,Harvey Bay,-27.4705362,153.0259877,location
REUNION,Saint-Philippe,Basse Vallée,-21.352414109508,55.705879655251,location
MEXICO,Veracruz,Veracruz,19.186026907,-96.157282698,location
USA,Florida,"Key West, Monroe County",24.5597511,-81.7837032,location
SENEGAL,Cap Vert Peninsula,Hann,14.73886,-17.4638,location
AUSTRALIA,Unknown,Aquarium,-33.7881,150.8678,location
NEW ZEALAND,North Island,Leigh,-39.0,176.0,location
USA,Florida,"Municipal Bathing area, Riviera Beach, Palm Beach County",26.7834459,-80.0547546,location
PHILIPPINES,Unknown,"Grounded off Scarborough Shoals, 150 miles northwest of Manila in the South China Sea",15.38316,120.59253,location
SOUTH AFRICA,KwaZulu-Natal,Amatikulu,-29.0476381,31.5280408,location
AUSTRALIA,Victoria,"East of Station Pier, Port Melbourne",-37.84128,144.93196,location
AUSTRALIA,New South Wales,"North Solitary Island, 8 miles from Wolli",-30.308218617136,153.132814026034,location
USA,Florida,"Panama City, Bay County",30.1852107,-85.7308328,location
USA,Connecticut,"3 days out of Old Saybrook, Connecticut, 37.04'N, 67.57'W, Southern fringe of Gulf Stream",41.295121,-72.382292,location
FIJI,Lau Province,"Dravuwalu, Totoya Island",-18.91325,-179.81223,location
USA,US Virgin Islands,"St. Thomas, Magens Bay",18.37079,-64.9357,location
USA,California,"Solana Beach, San Diego County",32.989258,-117.272469,location
AUSTRALIA,Western Australia,"North of main swimming area in Waterman's Bay Beach, Perth",-31.943841237,115.860522474,location
NEW BRITAIN,East New Britain Province,Kokopo,-4.350389,152.273056,location
AUSTRALIA,Western Australia,Shark Bay,-26.132698367,113.420939812,location
AUSTRALIA,Tasmania,Off Tasman Island,-43.23818,148.00249,location
USA,Florida,"2 miles east of Dania Beach, Broward County",26.052229815805,-80.143644930567,location
AUSTRALIA,New South Wales,Off Broughton Island near Port Stephens,-32.735453541,151.886602806,location
AUSTRALIA,South Australia,Laura Bay,-32.241461299,133.832525092,location
BERMUDA,Hamilton,Astwood's Cove,32.299348021542,-64.789648855764,location
USA,Florida,"Off Port Everglades, Broward County",26.097032,-80.127267,location
PAPUA NEW GUINEA,Kikori River mouth,"Ururumba, mouth of Kikori River 7.45S, 144.40E",-7.4073334,144.2367554,location
MEXICO,Guerrrero,Acapulco,16.859177,-99.871416,location
USA,Florida,"Turtle Beach, Siesta Key, Sarasota County",27.219678501383,-82.516244711737,location
SOLOMON ISLANDS,Honiara,Honiara,-9.43333,159.95,location
MARSHALL ISLANDS,Eniwetok Atoll,Parry Island,11.48918,162.22889,location
Unknown,Between Comores & Madagascar,Geyser Bank,-19.37694393,46.697882671,location
PAPUA NEW GUINEA,New Ireland Province,Enuk Island,-2.65,150.73333,location
YEMEN,Aden,Telegraph Bay,12.77651,44.97779,location
AMERICAN SAMOA,Tutuila Island,Near tuna cannery in Pago Pago Harbor,-14.2732804,-170.70297,location
AUSTRALIA,Queensland,Fitzroy Island,-16.92901879,145.990539521,location
PAPUA NEW GUINEA,Milne Bay Province,"Off Rossel Island, Louisiade Archipelago",-11.2,153.0,location
USA,California,"Off Santa Monica, Los Angeles County",34.0109323,-118.4915123,location
NORTH ATLANTIC OCEAN,South Carolina,400 miles off the le,32.143129,-80.750963,location
AUSTRALIA,New South Wales,Hawkesbury River,-33.6025,150.8189,location
AUSTRALIA,Queensland,"Peterson's Beach, Sarina",-21.413417335612,149.224438036687,location
USA,Florida,3 miles north of the inlet at Palm Beach,26.9647234571,-80.08536520418,location
AUSTRALIA,Queensland,Tewantin,-26.392368902,153.029833639,location
SOLOMON ISLANDS / VANUATU,Unknown,"North of Guadalcanal, Solomon Islands while enroute to Vanuatu",,,failed
SOLOMON ISLANDS,Makora-Ulawa Province,Cape Esperance (near Savo Islands),-10.55751,161.78517,location
IRAN,Khuzestan Province,"Ahvaz, on the Karun River",32.1789,49.2502,location
PAPUA NEW GUINEA,Central Province,Port Moresby,-10.0,148.0,location
AUSTRALIA,Queensland,Between Wynnum & St. Helena Island,-27.387760006,153.234021225,location
SOUTH AFRICA,KwaZulu-Natal,"Bilanhlolo River Mouth, Ramsgate",-30.8797005,30.3531873,location
SOUTH AFRICA,Western Cape Province,Cape Point,-34.35717,18.49752,location
USA,California,"Hermosa Beach, Los Angeles County",33.8635,-118.395151,location
USA,Georgia,"Thunderbolt, Chatham County",32.035796,-81.055358,location
USA,California,"San Diego, San Diego County",32.71576,-117.1638173,location
CUBA,Havana Province,"Off Jaimanitas Yacht Club, Havana",23.08996,-82.48609,location
AUSTRALIA,Northern Territory,Arnhem Land,-13.25827,134.8303,location
USA,New Jersey,"1 mile ESE of Navesink, Monmouth County",40.406416937473,-74.041513680408,location
SOUTH AFRICA,Western Cape Province,"Melkbaai, False Bay",-34.10975,18.8181,location
USA,Florida,"Bayboro, Pinellas County",27.905427886454,-82.740797637927,location
SOUTH AFRICA,Eastern Cape Province,"St. George’s Strand, Port Elizabeth",-33.8236833,25.65671,location
AUSTRALIA,New South Wales,"Black Head, south of Taree",-31.938802903,152.461568814,location
PHILIPPINES,Luzon Island,"Olongapo Harbor, Subic Bay",14.8775587,120.2349349,location
AUSTRALIA,New South Wales,Curl Curl,-33.77130275,151.290493215,location
SAMOA,Apolima Strait,Opposite Apelima &  Manona,-13.62080778,-172.447333214,location
GUYANA,Essequibo,Essequibo River Mouth,7.01242,-58.46687,location
AUSTRALIA,New South Wales,Paramatta River,-33.8153576,151.0189331,location
NEW ZEALAND,North Island,Takapuna,-36.787545,174.761214,location
