year,month,day,hour,latitude,longitude,sea_surface_temp,wind_speed,wave_height,wave_period,swell_height,swell_period,attack
2015.0,9.0,17,15.0,30.2881812,-81.3920144,25.8,5.0,1.0,5.0,1.0,9.5,1
2012.0,7.0,6,16.0,-34.42562,21.33995,13.0,10.8,1.0,10.0,1.5,10.0,1
2011.0,6.0,26,10.0,34.21,-77.8,24.8,0.5,1.0,5.0,1.0,9.5,0
2013.0,8.0,31,12.0,24.7761474,-76.3035138,30.0,6.7,1.0,3.0,1.0,9.5,1
2017.0,7.0,20,20.13,32.3,-80.4,29.1,7.0,1.0,5.0,1.0,9.5,0
2016.0,3.0,3,12.0,-37.7,139.9,19.0,10.8,0.5,2.0,1.0,9.5,0
2011.0,3.0,24,12.0,21.138483,-86.767015,27.4,7.7,1.0,5.0,1.0,9.5,1
2013.0,3.0,16,0.0,-34.2,18.2,21.0,3.6,3.0,5.0,1.0,9.5,0
2015.0,11.0,10,18.0,-28.861975125,153.585770216,25.8,4.1,1.0,5.0,1.0,9.5,1
2015.0,5.0,15,21.9,32.6,-79.6,22.5,7.2,1.0,5.0,1.0,9.5,0
2017.0,4.0,10,23.35,28.4,-80.5,22.9,5.0,0.5,5.0,1.0,9.5,0
2016.0,2.0,10,12.0,19.3147026,-81.1839617,26.3,12.3,1.0,3.0,1.5,5.0,1
2014.0,8.0,6,14.0,32.655954,-79.941069,25.8,3.6,1.0,5.0,1.0,9.5,1
2014.0,1.0,4,18.0,24.3,126.0,25.0,8.7,1.0,5.0,1.0,9.5,0
2012.0,10.0,19,6.0,27.9,-80.6,24.4,6.7,1.5,3.0,1.0,9.5,0
2016.0,6.0,5,8.0,29.475972,-81.1248531,28.5,9.8,1.0,5.0,1.0,9.5,1
2013.0,9.0,25,17.0,29.73,-84.98,26.9,5.0,1.0,5.0,1.0,9.5,0
2011.0,12.0,31,1.0,26.7,-80.1,22.0,0.5,1.0,5.0,1.0,9.5,0
2011.0,3.0,10,0.0,27.6,33.9,20.0,7.7,1.0,4.0,1.0,3.0,0
2015.0,6.0,17,13.0,29.86,-81.27,26.4,3.1,1.0,5.0,1.0,9.5,0
2015.0,6.0,5,12.0,26.1241631,-80.1435862,25.8,4.6,1.0,5.0,1.0,9.5,1
2011.0,1.0,12,8.0,18.0,-87.5,26.0,10.3,1.5,4.0,1.5,5.0,0
2015.0,12.0,25,14.0,28.1,-15.4,20.3,7.0,1.0,5.0,1.0,9.5,0
2016.0,3.0,4,11.48,26.94,-79.81,25.2,5.0,1.0,5.0,1.0,9.5,0
2012.0,10.0,23,6.17,34.5,-120.8,16.4,5.0,1.5,10.0,1.5,12.0,0
2012.0,3.0,14,16.0,29.029722,-80.9237495,22.3,1.5,1.0,5.0,1.0,9.5,1
2011.0,3.0,23,17.0,-31.841361817,152.75117655,25.8,5.1,0.5,5.0,2.5,9.5,1
2014.0,8.0,9,10.83,28.5,-80.2,28.4,5.0,0.5,8.0,0.5,8.0,0
2011.0,10.0,1,12.0,30.272469,-87.68743,27.0,4.0,1.0,5.0,1.0,9.5,1
2011.0,9.0,2,10.0,29.3,-80.3,30.0,4.6,1.0,5.0,1.0,9.5,0
2013.0,9.0,21,13.0,29.2774764,-81.0417589,25.8,5.0,1.0,5.0,1.0,9.5,1
2016.0,7.0,7,12.0,33.76634,-118.380869,20.0,5.0,1.0,5.0,1.0,9.5,1
2016.0,7.0,16,11.0,29.029722,-80.9237495,31.0,1.0,1.0,5.0,1.0,9.5,1
2013.0,10.0,26,8.0,-31.9,115.5,20.9,7.7,0.5,4.0,1.0,9.0,0
2015.0,12.0,21,1.0,-33.7,152.2,25.0,5.1,1.0,5.0,1.5,6.0,0
2012.0,10.0,10,18.0,37.024394,-122.215803,15.0,6.0,1.0,5.0,1.0,9.5,1
2015.0,6.0,23,12.0,32.427134,-80.469145,25.8,1.0,1.0,5.0,1.0,9.5,1
2016.0,7.0,6,0.75,27.86,-80.45,29.0,6.2,1.0,5.0,1.0,9.5,0
2014.0,1.0,26,12.0,-33.517377822,151.315083629,22.0,2.6,1.0,1.0,1.0,1.0,1
2013.0,8.0,18,22.0,19.73,-155.06,26.2,4.1,1.0,5.0,1.0,9.5,0
2015.0,3.0,11,12.0,-28.631810047003,153.585764536078,29.0,9.8,1.5,8.0,1.0,9.0,1
2015.0,2.0,5,0.0,-33.2,151.7,25.0,10.3,2.0,5.0,3.0,7.0,0
2014.0,7.0,12,12.0,34.12545,-77.85804,25.8,2.1,1.0,5.0,1.0,9.5,1
2016.0,6.0,27,22.13,32.3,-80.4,28.4,5.0,1.0,5.0,1.0,9.5,0
2017.0,5.0,27,12.0,-29.112681283,153.42919478,27.0,8.2,1.0,5.0,1.5,6.0,1
2017.0,7.0,23,12.0,39.34039,-74.47737,24.3,5.0,1.0,5.0,1.0,9.5,1
2012.0,4.0,19,19.0,28.0894482,-80.5660328,23.3,5.0,1.0,4.0,1.0,9.5,1
2012.0,11.0,27,14.0,-26.680701789,153.117173326,25.8,5.0,1.0,5.0,1.0,9.5,1
2011.0,2.0,18,23.0,-20.7,55.9,28.4,8.2,1.0,5.0,1.0,9.5,0
2015.0,5.0,7,15.0,28.320224,-80.608867,24.6,2.1,1.0,5.0,1.0,9.5,1
2013.0,10.0,28,23.52,-21.65,114.68,24.6,5.0,1.0,5.0,1.0,9.5,0
2011.0,10.0,29,4.07,36.4,-122.2,15.3,5.0,1.5,6.0,2.0,14.0,0
2014.0,10.0,12,15.0,28.068399,-80.558423,25.8,5.1,1.0,5.0,1.0,9.5,1
2014.0,5.0,1,15.0,29.029722,-80.9237495,25.4,3.1,1.0,5.0,1.0,9.5,1
2015.0,6.0,25,11.0,35.56685,-75.46849,27.2,4.6,1.0,5.0,1.0,9.5,1
2012.0,4.0,19,18.0,-33.8,18.4,10.0,14.4,1.0,5.0,1.5,8.0,0
2013.0,11.0,12,15.0,-31.877937,115.75177,20.3,5.0,1.0,5.0,1.0,9.5,1
2012.0,6.0,15,14.0,24.661499,-81.443191,31.0,2.6,0.5,2.0,1.0,9.5,1
2013.0,7.0,29,6.0,21.43,-157.79,28.6,4.1,1.0,5.0,1.0,9.5,0
2016.0,6.0,7,11.0,32.655954,-79.941069,25.8,4.6,1.0,5.0,1.0,9.5,1
2011.0,7.0,7,8.83,27.0,-96.7,29.2,5.1,0.5,3.0,1.0,9.5,0
2014.0,10.0,12,1.15,28.4,-80.5,27.9,5.0,0.5,7.0,1.0,9.5,0
2011.0,7.0,25,12.0,39.52873,-74.64794,25.8,3.1,1.0,5.0,1.0,9.5,1
2014.0,11.0,13,13.0,20.86774,-156.61706,26.7,1.5,1.0,5.0,1.0,9.5,1
2014.0,8.0,28,12.0,38.2060778,-75.1546498,23.9,3.1,1.0,5.0,1.0,9.5,1
2011.0,10.0,22,13.0,-32.007488242,115.520328532,20.2,5.0,1.0,5.0,1.0,9.5,1
2012.0,7.0,31,19.0,33.72,-118.27,16.0,5.0,1.0,5.0,1.0,9.5,0
2012.0,7.0,14,9.0,-30.82099929,115.206025539,21.3,5.0,1.0,5.0,1.0,9.5,1
2016.0,10.0,21,12.0,21.4,-156.7,27.0,11.8,5.0,5.0,1.0,9.5,0
2016.0,9.0,18,13.0,29.029722,-80.9237495,29.4,1.0,1.0,5.0,1.0,9.5,1
2012.0,5.0,23,16.0,30.67,-81.47,24.8,5.0,1.0,5.0,1.0,9.5,0
2016.0,5.0,21,4.0,30.19,-81.69,27.1,2.1,1.0,5.0,1.0,9.5,0
2013.0,9.0,12,13.0,29.029722,-80.9237495,29.6,1.0,1.0,5.0,1.0,9.5,1
2013.0,3.0,12,9.0,18.0041868,-76.9726131,25.8,6.2,0.5,6.0,1.0,9.5,1
2015.0,6.0,27,0.5,35.8,-75.3,25.1,5.0,1.0,7.0,1.0,9.5,0
2015.0,4.0,13,12.0,24.66709,-81.58314,27.7,5.0,1.0,5.0,1.0,9.5,1
2012.0,6.0,2,19.0,33.68785,-78.883852,25.8,4.1,1.0,5.0,1.0,9.5,1
2015.0,8.0,20,12.0,33.551824,-79.048357,28.6,1.5,1.0,5.0,1.0,9.5,1
2016.0,6.0,15,6.0,21.96052,-159.35018,26.9,8.7,1.0,5.0,1.0,9.5,1
2014.0,5.0,10,0.0,27.5,-79.9,28.0,9.8,0.5,3.0,1.0,9.5,0
2013.0,1.0,26,12.0,-38.43333,141.55,18.7,4.1,1.0,5.0,1.0,9.5,1
2016.0,10.0,14,20.0,20.7,-156.7,27.6,5.1,1.0,5.0,1.0,9.5,0
2015.0,5.0,20,10.0,29.029722,-80.9237495,27.5,3.6,1.0,5.0,1.0,9.5,1
2016.0,4.0,9,10.0,-21.307791316,165.701841842,29.0,7.7,1.0,5.0,1.0,9.5,1
2011.0,7.0,19,3.0,35.0,-75.2,28.0,5.1,1.0,5.0,1.0,9.5,0
2017.0,4.0,12,8.5,30.19,-81.69,22.7,5.0,1.0,5.0,1.0,9.5,0
2014.0,7.0,5,9.0,33.885092,-118.40971,21.7,1.0,1.0,5.0,1.0,9.5,1
2015.0,5.0,2,13.0,-31.62291,29.54477,18.8,3.6,3.0,2.0,3.0,2.0,1
2012.0,9.0,6,14.0,30.67,-81.47,29.4,2.6,1.0,5.0,1.0,9.5,0
2015.0,8.0,10,8.0,37.9976013563,-122.242399196998,25.8,5.7,1.0,5.0,1.0,9.5,1
2017.0,7.0,20,7.0,34.4162748,-119.8338425,25.8,1.5,1.0,5.0,1.0,9.5,1
2011.0,7.0,13,12.0,26.5174143,-78.7686115,28.0,3.0,1.0,5.0,0.0,0.0,1
2015.0,7.0,4,6.0,26.2,-78.4,28.0,9.8,2.5,4.0,2.0,3.0,0
2015.0,5.0,15,14.0,32.762889,-79.83623,23.3,6.2,1.0,5.0,1.0,9.5,1
2014.0,5.0,1,6.0,28.42,-80.59,25.4,3.1,1.0,5.0,1.0,9.5,0
2017.0,5.0,30,21.0,32.78,-79.92,26.7,3.1,1.0,5.0,1.0,9.5,0
2012.0,1.0,27,11.0,20.82757,-156.92399,24.4,5.0,1.0,10.0,0.5,13.0,1
2014.0,8.0,25,12.0,29.67299,-84.96185,30.8,5.7,1.0,5.0,1.0,9.5,1
2014.0,8.0,10,12.0,25.9847185,-80.1477783,25.8,1.0,1.0,5.0,1.0,9.5,1
2012.0,11.0,30,8.8,21.0,-156.4,24.4,5.0,1.5,10.0,2.0,12.0,0
2011.0,7.0,7,17.0,28.670634185881,-96.557673771471,30.7,5.7,1.0,5.0,1.0,9.5,1
2012.0,6.0,22,19.08,-43.35,147.63,13.7,5.0,1.0,5.0,1.0,9.5,0
2015.0,5.0,20,13.0,28.42,-80.59,27.4,4.6,1.0,5.0,1.0,9.5,0
2012.0,7.0,30,14.83,42.3,-70.7,19.6,1.0,1.0,6.0,0.5,6.0,0
2011.0,12.0,21,12.0,21.86861,-159.44436,25.3,5.0,1.0,5.0,1.0,9.5,1
2016.0,7.0,17,12.0,30.763487,-88.1269874,25.8,5.0,1.0,5.0,1.0,9.5,1
2015.0,11.0,16,12.0,28.7021316,-80.6671512,25.6,3.6,1.0,5.0,1.0,9.5,1
2013.0,4.0,4,14.6,27.6,-80.2,22.1,5.0,1.0,5.0,1.0,9.5,0
2014.0,12.0,28,19.0,36.9,24.6,15.7,15.4,1.0,5.0,1.0,9.5,0
2016.0,4.0,13,7.0,26.6,-79.4,26.0,5.1,1.0,2.0,1.0,9.5,0
2016.0,9.0,11,11.5,29.98,-81.63,29.3,1.0,1.0,5.0,1.0,9.5,0
2015.0,11.0,3,11.0,19.39356,-154.9301,26.8,2.1,1.0,5.0,1.0,9.5,1
2013.0,5.0,4,16.0,27.86,-80.45,24.9,5.1,1.0,5.0,1.0,9.5,0
2016.0,7.0,17,22.2,30.42,-87.83,30.0,5.0,1.0,5.0,1.0,9.5,0
2014.0,7.0,3,18.0,32.7884238,-79.7877544,28.9,7.7,1.0,5.0,1.0,9.5,1
2016.0,2.0,22,19.0,-22.27407,166.44884,30.0,7.7,1.0,5.0,1.0,9.5,1
2016.0,8.0,25,16.0,30.094227,-81.405774,30.8,3.1,1.0,5.0,1.0,9.5,1
2014.0,4.0,4,9.0,28.42,-80.59,22.9,2.6,1.0,5.0,1.0,9.5,0
2012.0,7.0,24,21.0,34.1,-77.7,28.3,9.0,1.0,5.0,1.0,9.5,0
2014.0,3.0,18,17.0,-28.813397609,153.596179398,25.8,5.0,1.0,5.0,1.0,9.5,1
2013.0,1.0,5,10.0,-20.38811,116.8805,25.8,1.0,1.0,5.0,1.0,9.5,1
2015.0,9.0,20,3.0,28.42,-80.59,27.8,2.1,1.0,5.0,1.0,9.5,0
2013.0,7.0,29,14.0,21.3035,-158.0452,26.8,5.0,1.0,10.0,1.0,12.0,1
2015.0,10.0,13,11.0,35.5808,-121.11908,17.8,5.0,1.5,10.0,1.5,11.0,1
2014.0,4.0,3,0.0,-37.0,150.3,23.0,18.0,1.0,5.0,1.0,9.5,0
2012.0,7.0,6,6.0,-34.8,21.3,13.0,10.8,1.0,10.0,1.5,10.0,0
2013.0,10.0,26,16.0,-21.266040602,55.366755393,24.5,5.0,1.0,5.0,1.0,9.5,1
2017.0,4.0,11,16.0,29.2774764,-81.0417589,25.8,2.6,1.0,5.0,1.0,9.5,1
2012.0,12.0,2,16.0,-35.0152,150.7679,25.8,3.1,0.5,1.0,0.5,1.0,1
2014.0,7.0,5,15.58,35.2,-120.9,14.3,5.0,1.0,8.0,0.5,15.0,0
2014.0,3.0,21,12.0,26.6691383,-80.0699431,24.5,6.7,1.0,5.0,1.0,9.5,1
2015.0,10.0,13,10.88,35.2,-120.9,17.8,5.0,1.5,10.0,1.0,11.0,0
2017.0,6.0,4,12.0,25.135663737474,-81.519588715928,29.4,5.0,1.0,5.0,1.0,9.5,1
2015.0,3.0,21,20.0,25.1,35.8,23.5,7.2,1.0,5.0,1.0,9.5,0
2015.0,10.0,4,11.0,28.42,-80.59,28.2,3.1,1.0,5.0,1.0,9.5,0
2013.0,7.0,28,1.57,27.65,-78.29,27.9,5.0,1.0,5.0,1.0,9.5,0
2016.0,10.0,29,23.9,30.67,-81.47,23.9,5.0,1.0,5.0,1.0,9.5,0
2017.0,6.0,10,13.7,28.42,-80.59,23.7,1.5,1.0,5.0,1.0,9.5,0
2014.0,10.0,5,11.0,29.029722,-80.9237495,25.8,4.1,1.0,2.0,1.5,3.0,1
2014.0,5.0,15,22.0,28.2,-80.3,25.0,8.7,2.5,5.0,1.0,9.5,0
2016.0,4.0,7,4.7,24.56,-81.81,26.2,1.5,1.0,5.0,1.0,9.5,0
2013.0,4.0,14,12.0,-34.17286,18.66443,14.5,6.7,1.0,2.0,1.0,2.0,1
2012.0,2.0,26,14.0,26.77229,-80.03726,23.5,8.7,1.0,5.0,1.0,9.5,1
2016.0,1.0,11,18.0,-27.4,153.1,26.5,2.1,1.0,5.0,1.0,9.5,0
2011.0,9.0,4,9.65,21.4,-157.7,25.9,5.0,1.5,7.0,0.5,11.0,0
2011.0,8.0,24,7.0,34.23,-77.95,29.5,5.0,1.0,5.0,1.0,9.5,0
2014.0,11.0,10,6.0,-30.208476167,153.1531743,25.4,10.3,2.0,8.0,2.0,8.0,1
2016.0,7.0,15,17.0,33.72762,-118.082212,25.8,6.7,1.0,5.0,1.0,9.5,1
2015.0,10.0,9,10.0,21.439542579,-157.94363193,26.2,5.0,1.0,5.0,1.0,9.5,1
2011.0,10.0,19,18.0,-38.2,144.9,15.1,18.0,1.0,5.0,1.0,9.5,0
2017.0,3.0,7,17.0,26.06,-97.22,21.8,5.1,1.0,5.0,1.0,9.5,0
2017.0,6.0,10,10.0,29.0970105,-80.9357379,25.8,3.6,1.0,5.0,1.0,9.5,1
2017.0,7.0,20,9.0,34.2,-119.4,18.9,5.0,1.0,6.0,0.5,11.0,0
2016.0,7.0,23,12.0,26.76799,-77.33079,26.6,8.7,2.0,8.0,2.0,8.0,1
2011.0,12.0,31,18.0,26.9341448,-80.0997362,21.8,0.5,1.0,5.0,1.0,9.5,1
2013.0,10.0,6,8.0,40.741892,-124.210936,25.8,3.8,1.0,5.0,1.0,9.5,1
2015.0,9.0,20,12.0,30.6686874,-81.4343693,25.8,1.8,1.0,5.0,1.0,9.5,1
2016.0,5.0,18,12.0,30.094227,-81.405774,26.6,1.5,1.0,5.0,1.0,9.5,1
2011.0,12.0,21,12.0,-33.96109,25.61494,25.8,5.0,1.0,5.0,1.0,9.5,1
2015.0,5.0,24,10.0,28.4,-80.3,28.2,8.7,1.0,5.0,1.0,9.5,0
2016.0,1.0,24,12.0,25.11641,56.34141,26.0,2.6,1.0,5.0,1.0,9.5,1
2014.0,8.0,25,0.0,30.15,-85.67,31.5,4.6,1.0,5.0,1.0,9.5,0
2011.0,6.0,12,17.0,26.61,-80.03,28.4,4.6,1.0,5.0,1.0,9.5,0
2015.0,5.0,2,2.0,-32.1,29.4,18.8,3.6,3.0,2.0,3.0,2.0,0
2016.0,10.0,15,18.0,-26.80074,153.14466,17.5,5.0,1.0,5.0,1.0,9.5,1
2013.0,7.0,31,8.0,20.6903,-156.4436,26.7,7.7,1.0,5.0,1.0,9.5,1
2016.0,1.0,25,11.9,21.95,-159.36,25.6,2.6,1.0,5.0,1.0,9.5,0
2016.0,6.0,14,17.0,29.20208,-94.940605,25.8,5.0,1.0,5.0,1.0,9.5,1
2015.0,2.0,5,12.0,-32.947968,151.756403,25.0,10.3,2.0,5.0,3.0,7.0,1
2011.0,4.0,22,15.0,29.029722,-80.9237495,26.1,2.8,1.0,5.0,1.0,9.5,1
2013.0,8.0,29,12.0,33.58336,-118.38424,18.8,5.0,0.5,4.0,0.5,18.0,1
2017.0,3.0,1,12.0,24.1732835,-76.4454252,25.5,12.3,1.0,2.0,1.0,2.0,1
2011.0,8.0,28,19.0,28.05141,-97.15388,32.0,3.1,1.0,5.0,1.0,9.5,1
2015.0,6.0,25,2.2,35.8,-75.55,27.2,3.1,1.0,5.0,1.0,9.5,0
2017.0,7.0,14,18.0,46.951674091798,-123.819700901536,13.3,1.5,1.0,5.0,1.0,9.5,1
2014.0,11.0,16,10.65,28.4,-80.5,21.6,5.0,0.5,8.0,1.0,9.5,0
2016.0,8.0,7,12.0,25.0465887,-77.3765998,29.0,8.7,1.0,3.0,0.5,1.0,1
2012.0,9.0,25,14.25,28.4,-80.5,27.5,5.0,0.5,9.0,0.5,11.0,0
2015.0,1.0,3,12.0,-33.4,27.8,19.8,6.2,0.5,99.0,1.0,9.5,0
2016.0,10.0,10,8.67,46.2,-124.1,13.2,2.0,1.0,5.0,1.0,9.5,0
2017.0,7.0,7,18.0,-33.8,27.5,24.0,3.1,1.5,6.0,3.0,12.0,0
2016.0,3.0,13,11.0,33.9,-118.4,15.0,4.1,1.0,5.0,1.0,9.5,0
2012.0,9.0,16,3.33,28.5,-80.2,27.8,5.9,1.0,5.0,1.0,9.5,0
2011.0,9.0,11,0.43,-10.41,148.33,24.7,5.0,1.0,5.0,1.0,9.5,0
2015.0,9.0,26,12.0,-27.683219916,153.390457149,23.0,13.4,4.0,12.0,1.0,9.5,1
2015.0,7.0,2,9.0,-28.861975125,153.585770216,25.4,9.8,0.5,2.0,1.0,4.0,1
2012.0,12.0,5,13.0,22.04942,-159.53099,26.2,5.0,1.0,5.0,1.0,9.5,1
2014.0,11.0,29,0.0,-32.2,115.7,20.7,5.7,1.0,5.0,1.0,9.5,0
2012.0,3.0,15,15.0,27.2444691,-80.2252736,23.8,5.0,1.5,6.0,0.5,11.0,1
2011.0,7.0,13,20.0,26.110983,-97.165717,28.5,5.1,1.0,5.0,1.0,9.5,1
2017.0,3.0,19,21.0,-33.8,151.2,25.0,5.1,0.0,0.0,1.0,9.5,0
2012.0,10.0,27,8.0,20.9,-156.47,26.2,5.7,1.0,5.0,1.0,9.5,0
2015.0,10.0,5,10.0,29.300128,-94.795846,25.5,5.0,1.0,5.0,1.0,9.5,1
2015.0,6.0,26,19.0,30.2881812,-81.3920144,25.8,5.0,1.0,5.0,1.0,9.5,1
2013.0,6.0,25,12.0,30.325968,-81.65676,25.8,2.3,1.0,5.0,1.0,9.5,1
2012.0,11.0,4,8.0,21.966609,-159.713613,27.2,5.0,1.0,5.0,1.0,9.5,1
2014.0,6.0,1,13.0,26.1241631,-80.1435862,25.8,4.1,1.0,5.0,1.0,9.5,1
2017.0,8.0,23,10.0,41.8910875,-69.96351,21.0,5.0,0.0,5.0,1.0,9.5,1
2016.0,7.0,7,3.37,33.9,-118.6,20.8,5.0,0.5,6.0,0.5,13.0,0
2015.0,10.0,7,14.0,-32.2,115.7,18.6,6.7,1.0,5.0,1.0,9.5,0
2015.0,11.0,15,11.0,26.7043265,-80.0364366,28.0,10.3,1.0,5.0,3.0,8.0,1
2011.0,1.0,28,12.0,18.9,-105.1,29.0,5.1,1.5,4.0,1.0,9.5,0
2014.0,8.0,29,16.0,30.3336079,-81.397624,25.8,5.0,1.0,5.0,1.0,9.5,1
2015.0,9.0,20,16.0,29.029722,-80.9237495,27.9,5.1,1.0,5.0,1.0,9.5,1
2016.0,8.0,4,11.0,28.42,-80.59,29.6,3.1,1.0,5.0,1.0,9.5,0
2012.0,10.0,16,17.0,27.0676296,-80.1358242,29.0,7.7,1.0,5.0,1.0,9.5,1
2015.0,7.0,1,12.0,35.1084829,-75.9778046,27.2,6.2,1.0,5.0,1.0,9.5,1
2015.0,9.0,5,8.58,34.0,-119.3,21.4,5.0,0.5,10.0,0.5,18.0,0
2013.0,11.0,10,11.0,25.562300966667,-76.718714533333,24.0,12.9,2.0,6.0,1.0,9.5,1
2013.0,2.0,9,16.0,-16.7,-151.4,28.8,5.0,1.0,5.0,1.0,9.5,0
2013.0,10.0,19,12.0,25.7922359,-80.134852,27.7,3.6,1.0,5.0,1.0,9.5,1
2016.0,7.0,14,6.0,25.6,-77.4,26.0,7.2,1.0,1.0,1.0,1.0,0
2014.0,7.0,27,12.0,33.8924012,-78.5032644,25.8,5.0,1.0,5.0,1.0,9.5,1
2017.0,4.0,20,4.13,32.8,-79.6,22.4,3.0,1.0,5.0,1.0,9.5,0
2012.0,6.0,14,13.0,33.68785,-78.883852,25.8,5.0,1.0,5.0,1.0,9.5,1
2012.0,8.0,26,12.0,-8.287369,-35.035105,25.8,6.0,2.5,10.0,1.0,9.5,1
2011.0,10.0,28,15.0,57.8,-2.6,11.9,8.7,1.0,5.0,1.0,9.5,0
2015.0,8.0,18,11.0,38.537275,-0.1404609,27.4,1.5,1.0,5.0,1.0,9.5,1
2016.0,10.0,30,12.0,30.378533,-81.410167,23.6,3.6,1.0,5.0,1.0,9.5,1
2015.0,8.0,29,16.4,35.17,-120.75,18.4,5.0,1.0,5.0,1.0,9.5,0
2011.0,9.0,24,15.0,27.462166597969,-82.660453417369,25.8,2.6,1.0,5.0,1.0,9.5,1
2016.0,7.0,29,11.0,38.25662,-0.51846,25.8,5.0,1.0,5.0,1.0,9.5,1
2017.0,5.0,3,4.0,34.01,-118.5,15.7,0.5,1.0,5.0,1.0,9.5,0
2017.0,4.0,29,17.0,33.384955,-117.572537,17.6,5.0,1.5,10.0,0.5,11.0,1
2011.0,10.0,28,12.0,57.668674919,-3.083374724,11.7,5.7,1.0,5.0,1.0,9.5,1
2012.0,2.0,6,12.0,-26.755036297,153.127536265,28.0,3.1,0.5,2.0,1.0,2.0,1
2012.0,9.0,25,16.0,28.068399,-80.558423,25.8,1.0,1.0,5.0,1.0,9.5,1
2011.0,8.0,17,5.0,34.21,-77.8,29.2,0.5,1.0,5.0,1.0,9.5,0
2015.0,4.0,29,9.0,20.66956,-156.44219,25.8,10.8,1.0,5.0,1.0,9.5,1
2012.0,8.0,4,12.0,-15.74795,-146.69381,29.7,7.7,1.0,5.0,1.0,9.5,1
2015.0,9.0,4,20.0,-32.1,152.9,20.0,7.7,2.5,8.0,2.5,7.0,0
2012.0,6.0,2,2.0,28.42,-80.59,27.1,2.6,1.0,5.0,1.0,9.5,0
2011.0,10.0,11,2.83,28.5,-80.2,27.8,6.8,2.5,10.0,1.0,9.5,0
2014.0,10.0,22,10.0,20.7814563,-156.4626867,27.1,3.6,1.0,5.0,1.0,9.5,1
2011.0,6.0,6,0.15,32.5,-117.4,18.1,5.0,1.0,10.0,1.0,11.0,0
2014.0,9.0,6,5.0,30.65,-88.06,30.4,1.0,1.0,5.0,1.0,9.5,0
2014.0,12.0,28,6.83,35.0,-121.0,15.3,5.0,1.5,14.0,1.0,9.5,0
2015.0,10.0,5,9.0,29.3,-94.5,26.3,11.3,2.0,4.0,1.0,9.5,0
2015.0,9.0,20,7.0,29.9354428,-81.3019633,26.4,3.1,1.0,5.0,1.0,9.5,1
2012.0,6.0,14,12.0,33.68785,-78.883852,25.8,5.0,1.0,5.0,1.0,9.5,1
2013.0,7.0,15,14.0,-21.0145158,55.2611012,23.9,5.0,1.0,5.0,1.0,9.5,1
2012.0,5.0,12,13.12,35.2,-120.9,11.8,5.0,1.0,10.0,0.5,11.0,0
2016.0,7.0,26,17.0,-28.9,153.9,23.1,11.3,1.0,5.0,1.0,9.5,0
2011.0,11.0,28,12.0,-27.181553443513,152.942119442365,26.8,8.2,1.0,5.0,1.0,9.5,1
2016.0,5.0,3,15.0,20.681265,-156.443428,25.8,5.0,1.0,5.0,1.0,9.5,1
2015.0,9.0,26,0.0,-27.9,153.8,23.0,13.4,4.0,12.0,1.0,9.5,0
2015.0,7.0,3,18.0,-28.4,153.9,24.0,9.8,1.0,5.0,1.0,9.5,0
2012.0,9.0,2,14.0,28.42,-80.59,27.9,4.1,1.0,5.0,1.0,9.5,0
2012.0,9.0,24,8.83,28.5,-80.2,28.4,6.4,1.0,11.0,1.0,9.5,0
2017.0,2.0,1,12.0,32.18617740189,-80.714270212089,12.8,1.5,1.0,5.0,1.0,9.5,1
2012.0,4.0,1,8.0,26.65,-81.87,25.8,2.1,1.0,5.0,1.0,9.5,0
2011.0,6.0,28,12.0,-30.26041,30.82509,25.0,7.7,1.0,3.0,1.5,4.0,1
2011.0,9.0,2,11.0,29.029722,-80.9237495,30.0,4.6,1.0,5.0,1.0,9.5,1
2013.0,12.0,2,18.0,20.9,-156.47,25.6,1.5,1.0,5.0,1.0,9.5,0
2013.0,9.0,8,12.0,32.427134,-80.469145,25.8,0.5,1.0,5.0,1.0,9.5,1
2011.0,9.0,4,13.0,21.439542579,-157.94363193,27.9,5.1,1.0,5.0,1.0,9.5,1
2015.0,11.0,1,8.83,28.5,-80.2,26.5,4.0,0.5,3.0,1.0,10.0,0
2014.0,7.0,14,14.0,30.394995,-86.601875,27.6,1.0,1.0,5.0,1.0,9.5,1
2013.0,11.0,30,14.0,-33.274481159205,151.311602214409,21.0,3.6,1.0,0.0,1.0,2.0,1
2011.0,11.0,12,12.0,-8.0248,-34.8574,25.8,7.7,1.0,5.0,2.0,14.0,1
2013.0,12.0,11,8.0,19.1330454,-155.5090425,25.1,3.6,1.0,5.0,1.0,9.5,1
2015.0,6.0,24,18.0,-29.2,154.0,17.0,5.1,1.0,3.0,1.0,3.0,0
2013.0,7.0,30,12.0,32.7884238,-79.7877544,29.0,2.1,1.0,5.0,1.0,9.5,1
2016.0,6.0,25,14.0,34.701134,-76.740173,23.1,2.6,1.0,5.0,1.0,9.5,1
2011.0,10.0,22,1.35,-31.82,115.72,19.6,5.0,1.0,5.0,1.0,9.5,0
2013.0,10.0,31,15.0,20.8970291,-156.4605383,26.5,6.2,1.0,5.0,1.0,9.5,1
2013.0,7.0,17,5.83,30.0,-80.5,27.1,4.0,0.5,3.0,1.0,6.0,0
2013.0,7.0,7,0.0,41.6,3.2,19.9,6.7,1.0,5.0,1.0,9.5,0
2012.0,6.0,20,1.65,-31.98,115.25,22.3,5.0,1.0,5.0,1.0,9.5,0
2015.0,9.0,20,3.2,30.4,-81.43,27.1,1.0,1.0,5.0,1.0,9.5,0
